"Ft","Country","time_t","time_t1","N0","N"
50,"CZ",3,4,49,106
49,"CZ",4,5,49,106
50,"CZ",5,6,49,106
51,"CZ",1,2,50,106
51,"CZ",2,3,50,106
52,"CZ",3,4,50,106
50,"CZ",4,5,50,106
51,"CZ",5,6,50,106
52,"CZ",1,2,51,106
52,"CZ",2,3,51,106
54,"CZ",3,4,51,106
52,"CZ",4,5,51,106
52,"CZ",5,6,51,106
53,"CZ",1,2,52,106
54,"CZ",2,3,52,106
54,"CZ",3,4,52,106
53,"CZ",4,5,52,106
53,"CZ",5,6,52,106
54,"CZ",1,2,53,106
55,"CZ",2,3,53,106
54,"CZ",3,4,53,106
55,"CZ",4,5,53,106
54,"CZ",5,6,53,106
54,"CZ",1,2,54,106
57,"CZ",2,3,54,106
55,"CZ",3,4,54,106
55,"CZ",4,5,54,106
55,"CZ",5,6,54,106
56,"CZ",1,2,55,106
58,"CZ",2,3,55,106
56,"CZ",3,4,55,106
56,"CZ",4,5,55,106
57,"CZ",5,6,55,106
57,"CZ",1,2,56,106
59,"CZ",2,3,56,106
57,"CZ",3,4,56,106
57,"CZ",4,5,56,106
57,"CZ",5,6,56,106
58,"CZ",1,2,57,106
59,"CZ",2,3,57,106
58,"CZ",3,4,57,106
57,"CZ",4,5,57,106
57,"CZ",5,6,57,106
59,"CZ",1,2,58,106
60,"CZ",2,3,58,106
59,"CZ",3,4,58,106
59,"CZ",4,5,58,106
58,"CZ",5,6,58,106
61,"CZ",1,2,59,106
60,"CZ",2,3,59,106
61,"CZ",3,4,59,106
59,"CZ",4,5,59,106
59,"CZ",5,6,59,106
63,"CZ",1,2,60,106
62,"CZ",2,3,60,106
61,"CZ",3,4,60,106
60,"CZ",4,5,60,106
61,"CZ",5,6,60,106
63,"CZ",1,2,61,106
63,"CZ",2,3,61,106
63,"CZ",3,4,61,106
62,"CZ",4,5,61,106
61,"CZ",5,6,61,106
64,"CZ",1,2,62,106
64,"CZ",2,3,62,106
65,"CZ",3,4,62,106
63,"CZ",4,5,62,106
63,"CZ",5,6,62,106
66,"CZ",1,2,63,106
65,"CZ",2,3,63,106
66,"CZ",3,4,63,106
64,"CZ",4,5,63,106
65,"CZ",5,6,63,106
68,"CZ",1,2,64,106
66,"CZ",2,3,64,106
67,"CZ",3,4,64,106
66,"CZ",4,5,64,106
66,"CZ",5,6,64,106
69,"CZ",1,2,65,106
67,"CZ",2,3,65,106
68,"CZ",3,4,65,106
67,"CZ",4,5,65,106
67,"CZ",5,6,65,106
69,"CZ",1,2,66,106
69,"CZ",2,3,66,106
69,"CZ",3,4,66,106
67,"CZ",4,5,66,106
68,"CZ",5,6,66,106
70,"CZ",1,2,67,106
69,"CZ",2,3,67,106
71,"CZ",3,4,67,106
67,"CZ",4,5,67,106
68,"CZ",5,6,67,106
71,"CZ",1,2,68,106
71,"CZ",2,3,68,106
71,"CZ",3,4,68,106
68,"CZ",4,5,68,106
69,"CZ",5,6,68,106
73,"CZ",1,2,69,106
71,"CZ",2,3,69,106
72,"CZ",3,4,69,106
70,"CZ",4,5,69,106
69,"CZ",5,6,69,106
74,"CZ",1,2,70,106
71,"CZ",2,3,70,106
72,"CZ",3,4,70,106
72,"CZ",4,5,70,106
71,"CZ",5,6,70,106
76,"CZ",1,2,71,106
73,"CZ",2,3,71,106
72,"CZ",3,4,71,106
74,"CZ",4,5,71,106
73,"CZ",5,6,71,106
77,"CZ",1,2,72,106
74,"CZ",2,3,72,106
73,"CZ",3,4,72,106
75,"CZ",4,5,72,106
75,"CZ",5,6,72,106
77,"CZ",1,2,73,106
76,"CZ",2,3,73,106
74,"CZ",3,4,73,106
75,"CZ",4,5,73,106
76,"CZ",5,6,73,106
78,"CZ",1,2,74,106
78,"CZ",2,3,74,106
76,"CZ",3,4,74,106
76,"CZ",4,5,74,106
76,"CZ",5,6,74,106
79,"CZ",1,2,75,106
79,"CZ",2,3,75,106
76,"CZ",3,4,75,106
76,"CZ",4,5,75,106
76,"CZ",5,6,75,106
80,"CZ",1,2,76,106
81,"CZ",2,3,76,106
77,"CZ",3,4,76,106
77,"CZ",4,5,76,106
77,"CZ",5,6,76,106
81,"CZ",1,2,77,106
82,"CZ",2,3,77,106
78,"CZ",3,4,77,106
78,"CZ",4,5,77,106
79,"CZ",5,6,77,106
82,"CZ",1,2,78,106
82,"CZ",2,3,78,106
78,"CZ",3,4,78,106
80,"CZ",4,5,78,106
80,"CZ",5,6,78,106
82,"CZ",1,2,79,106
83,"CZ",2,3,79,106
80,"CZ",3,4,79,106
80,"CZ",4,5,79,106
81,"CZ",5,6,79,106
83,"CZ",1,2,80,106
85,"CZ",2,3,80,106
82,"CZ",3,4,80,106
80,"CZ",4,5,80,106
82,"CZ",5,6,80,106
85,"CZ",1,2,81,106
86,"CZ",2,3,81,106
84,"CZ",3,4,81,106
82,"CZ",4,5,81,106
82,"CZ",5,6,81,106
85,"CZ",1,2,82,106
87,"CZ",2,3,82,106
86,"CZ",3,4,82,106
82,"CZ",4,5,82,106
83,"CZ",5,6,82,106
86,"CZ",1,2,83,106
88,"CZ",2,3,83,106
88,"CZ",3,4,83,106
84,"CZ",4,5,83,106
85,"CZ",5,6,83,106
88,"CZ",1,2,84,106
88,"CZ",2,3,84,106
89,"CZ",3,4,84,106
84,"CZ",4,5,84,106
85,"CZ",5,6,84,106
89,"CZ",1,2,85,106
88,"CZ",2,3,85,106
89,"CZ",3,4,85,106
86,"CZ",4,5,85,106
86,"CZ",5,6,85,106
90,"CZ",1,2,86,106
90,"CZ",2,3,86,106
90,"CZ",3,4,86,106
88,"CZ",4,5,86,106
87,"CZ",5,6,86,106
90,"CZ",1,2,87,106
92,"CZ",2,3,87,106
90,"CZ",3,4,87,106
88,"CZ",4,5,87,106
88,"CZ",5,6,87,106
90,"CZ",1,2,88,106
94,"CZ",2,3,88,106
91,"CZ",3,4,88,106
88,"CZ",4,5,88,106
89,"CZ",5,6,88,106
91,"CZ",1,2,89,106
95,"CZ",2,3,89,106
92,"CZ",3,4,89,106
90,"CZ",4,5,89,106
91,"CZ",5,6,89,106
93,"CZ",1,2,90,106
95,"CZ",2,3,90,106
92,"CZ",3,4,90,106
91,"CZ",4,5,90,106
92,"CZ",5,6,90,106
94,"CZ",1,2,91,106
96,"CZ",2,3,91,106
93,"CZ",3,4,91,106
92,"CZ",4,5,91,106
93,"CZ",5,6,91,106
96,"CZ",1,2,92,106
96,"CZ",2,3,92,106
95,"CZ",3,4,92,106
94,"CZ",4,5,92,106
94,"CZ",5,6,92,106
96,"CZ",1,2,93,106
97,"CZ",2,3,93,106
96,"CZ",3,4,93,106
95,"CZ",4,5,93,106
95,"CZ",5,6,93,106
96,"CZ",1,2,94,106
98,"CZ",2,3,94,106
97,"CZ",3,4,94,106
95,"CZ",4,5,94,106
96,"CZ",5,6,94,106
97,"CZ",1,2,95,106
98,"CZ",2,3,95,106
97,"CZ",3,4,95,106
95,"CZ",4,5,95,106
97,"CZ",5,6,95,106
98,"CZ",1,2,96,106
99,"CZ",2,3,96,106
97,"CZ",3,4,96,106
97,"CZ",4,5,96,106
97,"CZ",5,6,96,106
98,"CZ",1,2,97,106
99,"CZ",2,3,97,106
99,"CZ",3,4,97,106
99,"CZ",4,5,97,106
97,"CZ",5,6,97,106
100,"CZ",1,2,98,106
100,"CZ",2,3,98,106
99,"CZ",3,4,98,106
99,"CZ",4,5,98,106
99,"CZ",5,6,98,106
101,"CZ",1,2,99,106
100,"CZ",2,3,99,106
100,"CZ",3,4,99,106
100,"CZ",4,5,99,106
100,"CZ",5,6,99,106
101,"CZ",1,2,100,106
101,"CZ",2,3,100,106
102,"CZ",3,4,100,106
101,"CZ",4,5,100,106
102,"CZ",5,6,100,106
103,"CZ",1,2,101,106
102,"CZ",2,3,101,106
102,"CZ",3,4,101,106
101,"CZ",4,5,101,106
103,"CZ",5,6,101,106
104,"CZ",1,2,102,106
103,"CZ",2,3,102,106
103,"CZ",3,4,102,106
102,"CZ",4,5,102,106
103,"CZ",5,6,102,106
105,"CZ",1,2,103,106
105,"CZ",2,3,103,106
104,"CZ",3,4,103,106
103,"CZ",4,5,103,106
104,"CZ",5,6,103,106
105,"CZ",1,2,104,106
105,"CZ",2,3,104,106
106,"CZ",3,4,104,106
104,"CZ",4,5,104,106
105,"CZ",5,6,104,106
106,"CZ",1,2,105,106
106,"CZ",2,3,105,106
106,"CZ",3,4,105,106
105,"CZ",4,5,105,106
106,"CZ",5,6,105,106
106,"CZ",1,2,106,106
106,"CZ",2,3,106,106
106,"CZ",3,4,106,106
106,"CZ",4,5,106,106
106,"CZ",5,6,106,106
2,"ES",1,2,2,300
2,"ES",2,3,2,300
2,"ES",3,4,2,300
2,"ES",4,5,2,300
2,"ES",5,6,2,300
3,"ES",1,2,3,300
3,"ES",2,3,3,300
3,"ES",3,4,3,300
3,"ES",4,5,3,300
3,"ES",5,6,3,300
4,"ES",1,2,4,300
4,"ES",2,3,4,300
4,"ES",3,4,4,300
4,"ES",4,5,4,300
4,"ES",5,6,4,300
5,"ES",1,2,5,300
5,"ES",2,3,5,300
5,"ES",3,4,5,300
5,"ES",4,5,5,300
5,"ES",5,6,5,300
6,"ES",1,2,6,300
6,"ES",2,3,6,300
6,"ES",3,4,6,300
6,"ES",4,5,6,300
6,"ES",5,6,6,300
7,"ES",1,2,7,300
7,"ES",2,3,7,300
7,"ES",3,4,7,300
7,"ES",4,5,7,300
7,"ES",5,6,7,300
9,"ES",1,2,8,300
8,"ES",2,3,8,300
8,"ES",3,4,8,300
9,"ES",4,5,8,300
8,"ES",5,6,8,300
10,"ES",1,2,9,300
10,"ES",2,3,9,300
10,"ES",3,4,9,300
10,"ES",4,5,9,300
10,"ES",5,6,9,300
12,"ES",1,2,10,300
11,"ES",2,3,10,300
11,"ES",3,4,10,300
12,"ES",4,5,10,300
11,"ES",5,6,10,300
13,"ES",1,2,11,300
12,"ES",2,3,11,300
12,"ES",3,4,11,300
12,"ES",4,5,11,300
12,"ES",5,6,11,300
13,"ES",1,2,12,300
14,"ES",2,3,12,300
13,"ES",3,4,12,300
14,"ES",4,5,12,300
12,"ES",5,6,12,300
15,"ES",1,2,13,300
14,"ES",2,3,13,300
14,"ES",3,4,13,300
14,"ES",4,5,13,300
13,"ES",5,6,13,300
16,"ES",1,2,14,300
15,"ES",2,3,14,300
15,"ES",3,4,14,300
15,"ES",4,5,14,300
15,"ES",5,6,14,300
17,"ES",1,2,15,300
16,"ES",2,3,15,300
15,"ES",3,4,15,300
15,"ES",4,5,15,300
16,"ES",5,6,15,300
17,"ES",1,2,16,300
18,"ES",2,3,16,300
16,"ES",3,4,16,300
16,"ES",4,5,16,300
17,"ES",5,6,16,300
17,"ES",1,2,17,300
18,"ES",2,3,17,300
17,"ES",3,4,17,300
17,"ES",4,5,17,300
17,"ES",5,6,17,300
19,"ES",1,2,18,300
19,"ES",2,3,18,300
18,"ES",3,4,18,300
18,"ES",4,5,18,300
19,"ES",5,6,18,300
20,"ES",1,2,19,300
19,"ES",2,3,19,300
19,"ES",3,4,19,300
20,"ES",4,5,19,300
19,"ES",5,6,19,300
21,"ES",1,2,20,300
21,"ES",2,3,20,300
20,"ES",3,4,20,300
20,"ES",4,5,20,300
21,"ES",5,6,20,300
23,"ES",1,2,21,300
21,"ES",2,3,21,300
21,"ES",3,4,21,300
21,"ES",4,5,21,300
22,"ES",5,6,21,300
24,"ES",1,2,22,300
23,"ES",2,3,22,300
22,"ES",3,4,22,300
23,"ES",4,5,22,300
23,"ES",5,6,22,300
25,"ES",1,2,23,300
24,"ES",2,3,23,300
24,"ES",3,4,23,300
24,"ES",4,5,23,300
24,"ES",5,6,23,300
25,"ES",1,2,24,300
25,"ES",2,3,24,300
25,"ES",3,4,24,300
25,"ES",4,5,24,300
24,"ES",5,6,24,300
26,"ES",1,2,25,300
26,"ES",2,3,25,300
27,"ES",3,4,25,300
26,"ES",4,5,25,300
26,"ES",5,6,25,300
27,"ES",1,2,26,300
27,"ES",2,3,26,300
28,"ES",3,4,26,300
27,"ES",4,5,26,300
26,"ES",5,6,26,300
28,"ES",1,2,27,300
29,"ES",2,3,27,300
29,"ES",3,4,27,300
28,"ES",4,5,27,300
27,"ES",5,6,27,300
30,"ES",1,2,28,300
29,"ES",2,3,28,300
30,"ES",3,4,28,300
30,"ES",4,5,28,300
28,"ES",5,6,28,300
31,"ES",1,2,29,300
29,"ES",2,3,29,300
31,"ES",3,4,29,300
30,"ES",4,5,29,300
29,"ES",5,6,29,300
33,"ES",1,2,30,300
30,"ES",2,3,30,300
33,"ES",3,4,30,300
32,"ES",4,5,30,300
31,"ES",5,6,30,300
34,"ES",1,2,31,300
32,"ES",2,3,31,300
33,"ES",3,4,31,300
34,"ES",4,5,31,300
33,"ES",5,6,31,300
34,"ES",1,2,32,300
34,"ES",2,3,32,300
34,"ES",3,4,32,300
35,"ES",4,5,32,300
33,"ES",5,6,32,300
36,"ES",1,2,33,300
36,"ES",2,3,33,300
36,"ES",3,4,33,300
35,"ES",4,5,33,300
35,"ES",5,6,33,300
36,"ES",1,2,34,300
37,"ES",2,3,34,300
36,"ES",3,4,34,300
35,"ES",4,5,34,300
36,"ES",5,6,34,300
38,"ES",1,2,35,300
37,"ES",2,3,35,300
36,"ES",3,4,35,300
37,"ES",4,5,35,300
36,"ES",5,6,35,300
39,"ES",1,2,36,300
37,"ES",2,3,36,300
37,"ES",3,4,36,300
37,"ES",4,5,36,300
37,"ES",5,6,36,300
40,"ES",1,2,37,300
39,"ES",2,3,37,300
37,"ES",3,4,37,300
39,"ES",4,5,37,300
38,"ES",5,6,37,300
42,"ES",1,2,38,300
40,"ES",2,3,38,300
39,"ES",3,4,38,300
39,"ES",4,5,38,300
39,"ES",5,6,38,300
42,"ES",1,2,39,300
41,"ES",2,3,39,300
40,"ES",3,4,39,300
40,"ES",4,5,39,300
41,"ES",5,6,39,300
44,"ES",1,2,40,300
43,"ES",2,3,40,300
41,"ES",3,4,40,300
41,"ES",4,5,40,300
42,"ES",5,6,40,300
45,"ES",1,2,41,300
44,"ES",2,3,41,300
43,"ES",3,4,41,300
42,"ES",4,5,41,300
44,"ES",5,6,41,300
47,"ES",1,2,42,300
46,"ES",2,3,42,300
44,"ES",3,4,42,300
43,"ES",4,5,42,300
44,"ES",5,6,42,300
49,"ES",1,2,43,300
46,"ES",2,3,43,300
45,"ES",3,4,43,300
43,"ES",4,5,43,300
44,"ES",5,6,43,300
49,"ES",1,2,44,300
47,"ES",2,3,44,300
46,"ES",3,4,44,300
45,"ES",4,5,44,300
45,"ES",5,6,44,300
51,"ES",1,2,45,300
47,"ES",2,3,45,300
47,"ES",3,4,45,300
46,"ES",4,5,45,300
47,"ES",5,6,45,300
51,"ES",1,2,46,300
49,"ES",2,3,46,300
48,"ES",3,4,46,300
47,"ES",4,5,46,300
48,"ES",5,6,46,300
52,"ES",1,2,47,300
49,"ES",2,3,47,300
49,"ES",3,4,47,300
47,"ES",4,5,47,300
49,"ES",5,6,47,300
54,"ES",1,2,48,300
50,"ES",2,3,48,300
50,"ES",3,4,48,300
48,"ES",4,5,48,300
51,"ES",5,6,48,300
55,"ES",1,2,49,300
51,"ES",2,3,49,300
51,"ES",3,4,49,300
50,"ES",4,5,49,300
51,"ES",5,6,49,300
55,"ES",1,2,50,300
53,"ES",2,3,50,300
51,"ES",3,4,50,300
51,"ES",4,5,50,300
53,"ES",5,6,50,300
57,"ES",1,2,51,300
55,"ES",2,3,51,300
52,"ES",3,4,51,300
53,"ES",4,5,51,300
55,"ES",5,6,51,300
58,"ES",1,2,52,300
56,"ES",2,3,52,300
53,"ES",3,4,52,300
54,"ES",4,5,52,300
55,"ES",5,6,52,300
59,"ES",1,2,53,300
57,"ES",2,3,53,300
54,"ES",3,4,53,300
55,"ES",4,5,53,300
55,"ES",5,6,53,300
61,"ES",1,2,54,300
57,"ES",2,3,54,300
55,"ES",3,4,54,300
55,"ES",4,5,54,300
56,"ES",5,6,54,300
62,"ES",1,2,55,300
59,"ES",2,3,55,300
57,"ES",3,4,55,300
56,"ES",4,5,55,300
57,"ES",5,6,55,300
62,"ES",1,2,56,300
61,"ES",2,3,56,300
57,"ES",3,4,56,300
57,"ES",4,5,56,300
59,"ES",5,6,56,300
63,"ES",1,2,57,300
63,"ES",2,3,57,300
58,"ES",3,4,57,300
58,"ES",4,5,57,300
61,"ES",5,6,57,300
63,"ES",1,2,58,300
64,"ES",2,3,58,300
60,"ES",3,4,58,300
59,"ES",4,5,58,300
62,"ES",5,6,58,300
64,"ES",1,2,59,300
65,"ES",2,3,59,300
61,"ES",3,4,59,300
61,"ES",4,5,59,300
63,"ES",5,6,59,300
66,"ES",1,2,60,300
65,"ES",2,3,60,300
62,"ES",3,4,60,300
62,"ES",4,5,60,300
64,"ES",5,6,60,300
67,"ES",1,2,61,300
66,"ES",2,3,61,300
63,"ES",3,4,61,300
62,"ES",4,5,61,300
65,"ES",5,6,61,300
68,"ES",1,2,62,300
67,"ES",2,3,62,300
64,"ES",3,4,62,300
62,"ES",4,5,62,300
66,"ES",5,6,62,300
69,"ES",1,2,63,300
67,"ES",2,3,63,300
65,"ES",3,4,63,300
64,"ES",4,5,63,300
66,"ES",5,6,63,300
70,"ES",1,2,64,300
68,"ES",2,3,64,300
67,"ES",3,4,64,300
66,"ES",4,5,64,300
66,"ES",5,6,64,300
70,"ES",1,2,65,300
68,"ES",2,3,65,300
68,"ES",3,4,65,300
68,"ES",4,5,65,300
68,"ES",5,6,65,300
72,"ES",1,2,66,300
69,"ES",2,3,66,300
69,"ES",3,4,66,300
70,"ES",4,5,66,300
68,"ES",5,6,66,300
72,"ES",1,2,67,300
71,"ES",2,3,67,300
70,"ES",3,4,67,300
71,"ES",4,5,67,300
69,"ES",5,6,67,300
72,"ES",1,2,68,300
73,"ES",2,3,68,300
70,"ES",3,4,68,300
73,"ES",4,5,68,300
70,"ES",5,6,68,300
72,"ES",1,2,69,300
73,"ES",2,3,69,300
72,"ES",3,4,69,300
74,"ES",4,5,69,300
71,"ES",5,6,69,300
73,"ES",1,2,70,300
75,"ES",2,3,70,300
74,"ES",3,4,70,300
74,"ES",4,5,70,300
73,"ES",5,6,70,300
74,"ES",1,2,71,300
76,"ES",2,3,71,300
75,"ES",3,4,71,300
74,"ES",4,5,71,300
74,"ES",5,6,71,300
75,"ES",1,2,72,300
76,"ES",2,3,72,300
76,"ES",3,4,72,300
76,"ES",4,5,72,300
76,"ES",5,6,72,300
76,"ES",1,2,73,300
78,"ES",2,3,73,300
77,"ES",3,4,73,300
77,"ES",4,5,73,300
77,"ES",5,6,73,300
77,"ES",1,2,74,300
80,"ES",2,3,74,300
77,"ES",3,4,74,300
78,"ES",4,5,74,300
78,"ES",5,6,74,300
78,"ES",1,2,75,300
81,"ES",2,3,75,300
79,"ES",3,4,75,300
79,"ES",4,5,75,300
79,"ES",5,6,75,300
80,"ES",1,2,76,300
81,"ES",2,3,76,300
81,"ES",3,4,76,300
81,"ES",4,5,76,300
79,"ES",5,6,76,300
82,"ES",1,2,77,300
81,"ES",2,3,77,300
82,"ES",3,4,77,300
81,"ES",4,5,77,300
81,"ES",5,6,77,300
83,"ES",1,2,78,300
82,"ES",2,3,78,300
82,"ES",3,4,78,300
82,"ES",4,5,78,300
82,"ES",5,6,78,300
83,"ES",1,2,79,300
83,"ES",2,3,79,300
83,"ES",3,4,79,300
82,"ES",4,5,79,300
83,"ES",5,6,79,300
84,"ES",1,2,80,300
85,"ES",2,3,80,300
84,"ES",3,4,80,300
84,"ES",4,5,80,300
85,"ES",5,6,80,300
85,"ES",1,2,81,300
86,"ES",2,3,81,300
86,"ES",3,4,81,300
85,"ES",4,5,81,300
87,"ES",5,6,81,300
85,"ES",1,2,82,300
87,"ES",2,3,82,300
87,"ES",3,4,82,300
85,"ES",4,5,82,300
88,"ES",5,6,82,300
86,"ES",1,2,83,300
89,"ES",2,3,83,300
87,"ES",3,4,83,300
87,"ES",4,5,83,300
89,"ES",5,6,83,300
88,"ES",1,2,84,300
90,"ES",2,3,84,300
88,"ES",3,4,84,300
89,"ES",4,5,84,300
90,"ES",5,6,84,300
90,"ES",1,2,85,300
90,"ES",2,3,85,300
88,"ES",3,4,85,300
91,"ES",4,5,85,300
91,"ES",5,6,85,300
92,"ES",1,2,86,300
92,"ES",2,3,86,300
90,"ES",3,4,86,300
92,"ES",4,5,86,300
91,"ES",5,6,86,300
94,"ES",1,2,87,300
93,"ES",2,3,87,300
91,"ES",3,4,87,300
92,"ES",4,5,87,300
92,"ES",5,6,87,300
96,"ES",1,2,88,300
94,"ES",2,3,88,300
91,"ES",3,4,88,300
93,"ES",4,5,88,300
94,"ES",5,6,88,300
97,"ES",1,2,89,300
95,"ES",2,3,89,300
92,"ES",3,4,89,300
93,"ES",4,5,89,300
96,"ES",5,6,89,300
97,"ES",1,2,90,300
96,"ES",2,3,90,300
93,"ES",3,4,90,300
94,"ES",4,5,90,300
97,"ES",5,6,90,300
99,"ES",1,2,91,300
97,"ES",2,3,91,300
94,"ES",3,4,91,300
95,"ES",4,5,91,300
98,"ES",5,6,91,300
99,"ES",1,2,92,300
98,"ES",2,3,92,300
96,"ES",3,4,92,300
96,"ES",4,5,92,300
99,"ES",5,6,92,300
100,"ES",1,2,93,300
99,"ES",2,3,93,300
96,"ES",3,4,93,300
97,"ES",4,5,93,300
99,"ES",5,6,93,300
101,"ES",1,2,94,300
100,"ES",2,3,94,300
98,"ES",3,4,94,300
98,"ES",4,5,94,300
99,"ES",5,6,94,300
102,"ES",1,2,95,300
101,"ES",2,3,95,300
99,"ES",3,4,95,300
99,"ES",4,5,95,300
101,"ES",5,6,95,300
103,"ES",1,2,96,300
101,"ES",2,3,96,300
100,"ES",3,4,96,300
101,"ES",4,5,96,300
102,"ES",5,6,96,300
103,"ES",1,2,97,300
102,"ES",2,3,97,300
101,"ES",3,4,97,300
102,"ES",4,5,97,300
103,"ES",5,6,97,300
105,"ES",1,2,98,300
103,"ES",2,3,98,300
101,"ES",3,4,98,300
103,"ES",4,5,98,300
104,"ES",5,6,98,300
105,"ES",1,2,99,300
104,"ES",2,3,99,300
102,"ES",3,4,99,300
104,"ES",4,5,99,300
105,"ES",5,6,99,300
106,"ES",1,2,100,300
105,"ES",2,3,100,300
103,"ES",3,4,100,300
105,"ES",4,5,100,300
107,"ES",5,6,100,300
106,"ES",1,2,101,300
106,"ES",2,3,101,300
105,"ES",3,4,101,300
106,"ES",4,5,101,300
107,"ES",5,6,101,300
108,"ES",1,2,102,300
107,"ES",2,3,102,300
105,"ES",3,4,102,300
108,"ES",4,5,102,300
107,"ES",5,6,102,300
109,"ES",1,2,103,300
108,"ES",2,3,103,300
106,"ES",3,4,103,300
109,"ES",4,5,103,300
107,"ES",5,6,103,300
110,"ES",1,2,104,300
109,"ES",2,3,104,300
107,"ES",3,4,104,300
109,"ES",4,5,104,300
108,"ES",5,6,104,300
112,"ES",1,2,105,300
110,"ES",2,3,105,300
109,"ES",3,4,105,300
109,"ES",4,5,105,300
110,"ES",5,6,105,300
113,"ES",1,2,106,300
111,"ES",2,3,106,300
110,"ES",3,4,106,300
110,"ES",4,5,106,300
112,"ES",5,6,106,300
115,"ES",1,2,107,300
112,"ES",2,3,107,300
112,"ES",3,4,107,300
110,"ES",4,5,107,300
113,"ES",5,6,107,300
115,"ES",1,2,108,300
113,"ES",2,3,108,300
113,"ES",3,4,108,300
111,"ES",4,5,108,300
114,"ES",5,6,108,300
115,"ES",1,2,109,300
114,"ES",2,3,109,300
114,"ES",3,4,109,300
113,"ES",4,5,109,300
115,"ES",5,6,109,300
117,"ES",1,2,110,300
115,"ES",2,3,110,300
115,"ES",3,4,110,300
115,"ES",4,5,110,300
115,"ES",5,6,110,300
117,"ES",1,2,111,300
116,"ES",2,3,111,300
117,"ES",3,4,111,300
116,"ES",4,5,111,300
115,"ES",5,6,111,300
119,"ES",1,2,112,300
118,"ES",2,3,112,300
119,"ES",3,4,112,300
118,"ES",4,5,112,300
116,"ES",5,6,112,300
119,"ES",1,2,113,300
119,"ES",2,3,113,300
121,"ES",3,4,113,300
118,"ES",4,5,113,300
118,"ES",5,6,113,300
120,"ES",1,2,114,300
120,"ES",2,3,114,300
121,"ES",3,4,114,300
120,"ES",4,5,114,300
119,"ES",5,6,114,300
120,"ES",1,2,115,300
121,"ES",2,3,115,300
122,"ES",3,4,115,300
121,"ES",4,5,115,300
120,"ES",5,6,115,300
121,"ES",1,2,116,300
123,"ES",2,3,116,300
123,"ES",3,4,116,300
123,"ES",4,5,116,300
121,"ES",5,6,116,300
123,"ES",1,2,117,300
125,"ES",2,3,117,300
123,"ES",3,4,117,300
124,"ES",4,5,117,300
122,"ES",5,6,117,300
124,"ES",1,2,118,300
127,"ES",2,3,118,300
123,"ES",3,4,118,300
124,"ES",4,5,118,300
124,"ES",5,6,118,300
125,"ES",1,2,119,300
129,"ES",2,3,119,300
123,"ES",3,4,119,300
126,"ES",4,5,119,300
125,"ES",5,6,119,300
127,"ES",1,2,120,300
130,"ES",2,3,120,300
124,"ES",3,4,120,300
127,"ES",4,5,120,300
126,"ES",5,6,120,300
128,"ES",1,2,121,300
131,"ES",2,3,121,300
125,"ES",3,4,121,300
127,"ES",4,5,121,300
127,"ES",5,6,121,300
129,"ES",1,2,122,300
132,"ES",2,3,122,300
126,"ES",3,4,122,300
127,"ES",4,5,122,300
129,"ES",5,6,122,300
130,"ES",1,2,123,300
134,"ES",2,3,123,300
127,"ES",3,4,123,300
127,"ES",4,5,123,300
130,"ES",5,6,123,300
131,"ES",1,2,124,300
135,"ES",2,3,124,300
129,"ES",3,4,124,300
127,"ES",4,5,124,300
130,"ES",5,6,124,300
132,"ES",1,2,125,300
135,"ES",2,3,125,300
130,"ES",3,4,125,300
128,"ES",4,5,125,300
132,"ES",5,6,125,300
134,"ES",1,2,126,300
136,"ES",2,3,126,300
132,"ES",3,4,126,300
129,"ES",4,5,126,300
133,"ES",5,6,126,300
135,"ES",1,2,127,300
137,"ES",2,3,127,300
133,"ES",3,4,127,300
131,"ES",4,5,127,300
134,"ES",5,6,127,300
136,"ES",1,2,128,300
138,"ES",2,3,128,300
134,"ES",3,4,128,300
133,"ES",4,5,128,300
136,"ES",5,6,128,300
136,"ES",1,2,129,300
140,"ES",2,3,129,300
135,"ES",3,4,129,300
135,"ES",4,5,129,300
137,"ES",5,6,129,300
137,"ES",1,2,130,300
141,"ES",2,3,130,300
136,"ES",3,4,130,300
136,"ES",4,5,130,300
139,"ES",5,6,130,300
138,"ES",1,2,131,300
142,"ES",2,3,131,300
138,"ES",3,4,131,300
137,"ES",4,5,131,300
139,"ES",5,6,131,300
140,"ES",1,2,132,300
142,"ES",2,3,132,300
140,"ES",3,4,132,300
139,"ES",4,5,132,300
140,"ES",5,6,132,300
142,"ES",1,2,133,300
143,"ES",2,3,133,300
142,"ES",3,4,133,300
140,"ES",4,5,133,300
141,"ES",5,6,133,300
144,"ES",1,2,134,300
144,"ES",2,3,134,300
144,"ES",3,4,134,300
142,"ES",4,5,134,300
141,"ES",5,6,134,300
145,"ES",1,2,135,300
145,"ES",2,3,135,300
145,"ES",3,4,135,300
143,"ES",4,5,135,300
142,"ES",5,6,135,300
145,"ES",1,2,136,300
146,"ES",2,3,136,300
146,"ES",3,4,136,300
145,"ES",4,5,136,300
142,"ES",5,6,136,300
145,"ES",1,2,137,300
147,"ES",2,3,137,300
147,"ES",3,4,137,300
147,"ES",4,5,137,300
142,"ES",5,6,137,300
146,"ES",1,2,138,300
147,"ES",2,3,138,300
148,"ES",3,4,138,300
148,"ES",4,5,138,300
143,"ES",5,6,138,300
147,"ES",1,2,139,300
149,"ES",2,3,139,300
149,"ES",3,4,139,300
149,"ES",4,5,139,300
